Company,Plant,Location,Company Profit,Plant Profit,Benchmark Profit,Capacity,MC,Bid,Market Price,Output,FC,Carbon,Period,Load,Elasticity
Big_Coal,FOUR_CORNERS,South,17000,18900,17950,1900,19,19,30,1900,2000,1045,2,4020,-2.41
Big_Coal,HUNTINGTON_BEACH_1-2,South,17000,-50,-200,300,28.5,28.5,30,300,500,96,2,4020,-2.41
Big_Coal,HUNTINGTON_BEACH_5,South,17000,-500,-500,150,46.5,46.5,30,0,500,0,2,4020,-2.41
Big_Coal,REDONDO_5-6,South,17000,-575,-750,350,29.5,29.5,30,350,750,116,2,4020,-2.41
Big_Coal,REDONDO_7-8,South,17000,-775,-1250,950,29.5,29.5,30,950,1250,314,2,4020,-2.41
Bay_Views,MORRO_BAY_1-2,North,8997.5,505,337.5,335,27,27,30,335,500,104,2,4020,-2.41
Bay_Views,MORRO_BAY_3-4,North,8997.5,1992.5,1660,665,25.5,25.5,30,665,1000,193,2,4020,-2.41
Bay_Views,MOSS_LANDING_6,North,8997.5,3250,2875,750,23,23,30,750,2000,188,2,4020,-2.41
Bay_Views,MOSS_LANDING_7,North,8997.5,3250,2875,750,23,23,30,750,2000,188,2,4020,-2.41
Bay_Views,OAKLAND,North,8997.5,0,0,150,42.5,42.5,30,0,0,0,2,4020,-2.41
East_Bay,CONTRA_COSTA_4-5,North,1650,-250,-250,150,40.5,40.5,30,0,250,0,2,4020,-2.41
East_Bay,CONTRA_COSTA_6-7,North,1650,250,-100,700,27.5,27.5,30,700,1500,224,2,4020,-2.41
East_Bay,PITTSBURGH_1-4,North,1650,350,25,650,28.5,28.5,30,650,625,214,2,4020,-2.41
East_Bay,PITTSBURGH_5-6,North,1650,2300,1975,650,25.5,25.5,30,650,625,188,2,4020,-2.41
East_Bay,PITTSBURGH_7,North,1650,-1000,-1000,700,41.5,41.5,30,0,1000,0,2,4020,-2.41
East_Bay,POTRERO_HILL,North,1650,0,0,150,48.5,48.5,30,0,0,0,2,4020,-2.41
Beachfront,COOLWATER,South,-775,-175,-500,650,29.5,29.5,30,650,500,221,2,4020,-2.41
Beachfront,ELLWOOD,South,-775,0,0,300,52.5,52.5,30,0,0,0,2,4020,-2.41
Beachfront,ETIWANDA_1-4,South,-775,-2000,-2000,850,30,30,30,382,2000,130,2,4020,-2.41
Beachfront,ETIWANDA_5,South,-775,-250,-250,150,44,44,30,0,250,0,2,4020,-2.41
Beachfront,MANDALAY_1-2,South,-775,500,350,300,27.5,27.5,30,300,250,93,2,4020,-2.41
Beachfront,MANDALAY_3,South,-775,-250,-250,150,36.5,36.5,30,0,250,0,2,4020,-2.41
Beachfront,ORMOND_BEACH_1,South,-775,700,350,700,26.5,26.5,30,700,1750,217,2,4020,-2.41
Beachfront,ORMOND_BEACH_2,South,-775,700,350,700,26.5,26.5,30,700,1750,217,2,4020,-2.41
Big_Gas,EL_SEGUNDO_1-2,South,-2000,-250,-250,400,31.5,42,30,0,250,0,2,4020,-2.41
Big_Gas,EL_SEGUNDO_3-4,South,-2000,-250,75,650,29,41,30,0,250,0,2,4020,-2.41
Big_Gas,ENCINA,South,-2000,-500,-25,950,29,41,30,0,500,0,2,4020,-2.41
Big_Gas,KEARNY,South,-2000,0,0,200,62.5,90,30,0,0,0,2,4020,-2.41
Big_Gas,LONG_BEACH,South,-2000,-500,-500,550,36.5,43,30,0,500,0,2,4020,-2.41
Big_Gas,NORTH_ISLAND,South,-2000,0,0,150,45.5,43,30,0,0,0,2,4020,-2.41
Big_Gas,SOUTH_BAY,South,-2000,-500,-500,700,30.5,42,30,0,500,0,2,4020,-2.41
Big_Coal,ALAMITOS_7,South,1336620.62,79719.27,0,250,51.5,51.5,370.38,250,0,148,3,8786,-2.54
Big_Coal,FOUR_CORNERS,South,1336620.62,665616.46,59750,1900,19,19,370.38,1900,2000,1045,3,8786,-2.54
Big_Coal,HUNTINGTON_BEACH_1-2,South,1336620.62,102063.12,6400,300,28.5,28.5,370.38,300,500,96,3,8786,-2.54
Big_Coal,HUNTINGTON_BEACH_5,South,1336620.62,48081.56,250,150,46.5,46.5,370.38,150,500,80,3,8786,-2.54
Big_Coal,REDONDO_5-6,South,1336620.62,118556.98,6950,350,29.5,29.5,370.38,350,750,116,3,8786,-2.54
Big_Coal,REDONDO_7-8,South,1336620.62,322583.23,19650,950,29.5,29.5,370.38,950,1250,314,3,8786,-2.54
Beachfront,COOLWATER,South,1282832.9,221070.1,13800,650,29.5,29.5,370.38,650,500,221,3,8786,-2.54
Beachfront,ELLWOOD,South,1282832.9,95363.12,0,300,52.5,52.5,370.38,300,0,183,3,8786,-2.54
Beachfront,ETIWANDA_1-4,South,1282832.9,287320.52,16275,850,30,30,370.38,850,2000,289,3,8786,-2.54
Beachfront,ETIWANDA_5,South,1282832.9,48706.56,875,150,44,44,370.38,150,250,75,3,8786,-2.54
Beachfront,MANDALAY_1-2,South,1282832.9,102613.12,6950,300,27.5,27.5,370.38,300,250,93,3,8786,-2.54
Beachfront,MANDALAY_3,South,1282832.9,49831.56,2000,150,36.5,36.5,370.38,150,250,61,3,8786,-2.54
Beachfront,ORMOND_BEACH_1,South,1282832.9,238963.96,15750,700,26.5,26.5,370.38,700,1750,217,3,8786,-2.54
Beachfront,ORMOND_BEACH_2,South,1282832.9,238963.96,15750,700,26.5,26.5,370.38,700,1750,217,3,8786,-2.54
Big_Gas,EL_SEGUNDO_1-2,South,1211607.5,135300.83,7750,400,31.5,160,370.38,400,250,140,3,8786,-2.54
Big_Gas,EL_SEGUNDO_3-4,South,1211607.5,221645.1,14375,650,29,150,370.38,650,250,208,3,8786,-2.54
Big_Gas,ENCINA,South,1211607.5,323808.23,20875,950,29,160,370.38,950,500,323,3,8786,-2.54
Big_Gas,KEARNY,South,1211607.5,61575.42,0,200,62.5,200,370.38,200,0,146,3,8786,-2.54
Big_Gas,LONG_BEACH,South,1211607.5,183132.4,7750,550,36.5,150,370.38,550,500,231,3,8786,-2.54
Big_Gas,NORTH_ISLAND,South,1211607.5,48731.56,900,150,45.5,160,370.38,150,0,80,3,8786,-2.54
Big_Gas,SOUTH_BAY,South,1211607.5,237413.96,14200,700,30.5,170,370.38,700,500,245,3,8786,-2.54
East_Bay,CONTRA_COSTA_4-5,North,1010381.24,49231.56,1400,150,40.5,40.5,370.38,150,250,70,3,8786,-2.54
East_Bay,CONTRA_COSTA_6-7,North,1010381.24,238513.96,15300,700,27.5,27.5,370.38,700,1500,224,3,8786,-2.54
East_Bay,PITTSBURGH_1-4,North,1010381.24,221595.1,14325,650,28.5,28.5,370.38,650,625,214,3,8786,-2.54
East_Bay,PITTSBURGH_5-6,North,1010381.24,223545.1,16275,650,25.5,25.5,370.38,650,625,188,3,8786,-2.54
East_Bay,PITTSBURGH_7,North,1010381.24,229213.96,6000,700,41.5,41.5,370.38,700,1000,336,3,8786,-2.54
East_Bay,POTRERO_HILL,North,1010381.24,48281.56,450,150,48.5,48.5,370.38,150,0,85,3,8786,-2.54
Old_Timers,BIG_CREEK,South,969111.97,366627.08,47750,1000,0,0,370.38,1000,3750,0,3,8786,-2.54
Old_Timers,HIGHGROVE,South,969111.97,50381.56,2550,150,34.5,34.5,370.38,150,0,60,3,8786,-2.54
Old_Timers,MOHAVE_1,South,969111.97,259407.81,20250,750,19.5,19.5,370.38,750,3750,352,3,8786,-2.54
Old_Timers,MOHAVE_2,South,969111.97,259407.81,20250,750,19.5,19.5,370.38,750,3750,352,3,8786,-2.54
Old_Timers,SAN_BERNADINO,South,969111.97,33287.71,1400,100,37.5,37.5,370.38,100,0,44,3,8786,-2.54
Fossil_Light,DIABLO_CANYON_1,North,825861.14,353877.08,35000,1000,11.5,11.5,370.38,1000,5000,0,3,8786,-2.54
Fossil_Light,HELMS,North,825861.14,292151.67,37050,800,0.5,0.5,370.38,800,3750,0,3,8786,-2.54
Fossil_Light,HUMBOLDT,North,825861.14,50606.56,2775,150,33,33,370.38,150,0,57,3,8786,-2.54
Fossil_Light,HUNTERS_POINT_1-2,North,825861.14,50131.56,2300,150,34.5,34.5,370.38,150,250,58,3,8786,-2.54
Fossil_Light,HUNTERS_POINT_4,North,825861.14,79094.27,-250,250,53,53,370.38,250,250,152,3,8786,-2.54
Bay_Views,MORRO_BAY_1-2,North,-5500,-500,7707.5,335,27,500,370.38,0,500,0,3,8786,-2.54
Bay_Views,MORRO_BAY_3-4,North,-5500,-1000,16290,665,25.5,500,370.38,0,1000,0,3,8786,-2.54
Bay_Views,MOSS_LANDING_6,North,-5500,-2000,19375,750,23,500,370.38,0,2000,0,3,8786,-2.54
Bay_Views,MOSS_LANDING_7,North,-5500,-2000,19375,750,23,500,370.38,0,2000,0,3,8786,-2.54
Bay_Views,OAKLAND,North,-5500,0,1350,150,42.5,500,370.38,0,0,0,3,8786,-2.54
Old_Timers,BIG_CREEK,South,88075,46250,32750,1000,0,0,50,1000,3750,0,4,6709,-2
Old_Timers,HIGHGROVE,South,88075,2325,300,150,34.5,34.5,50,150,0,60,4,6709,-2
Old_Timers,MOHAVE_1,South,88075,19125,9000,750,19.5,19.5,50,750,3750,352,4,6709,-2
Old_Timers,MOHAVE_2,South,88075,19125,9000,750,19.5,19.5,50,750,3750,352,4,6709,-2
Old_Timers,SAN_BERNADINO,South,88075,1250,0,100,37.5,37.5,50,100,0,44,4,6709,-2
Big_Coal,ALAMITOS_7,South,87525,0,0,250,51.5,51.5,50,0,0,0,4,6709,-2
Big_Coal,FOUR_CORNERS,South,87525,56900,31250,1900,19,19,50,1900,2000,1045,4,6709,-2
Big_Coal,HUNTINGTON_BEACH_1-2,South,87525,5950,1900,300,28.5,28.5,50,300,500,96,4,6709,-2
Big_Coal,HUNTINGTON_BEACH_5,South,87525,25,-500,150,46.5,46.5,50,150,500,80,4,6709,-2
Big_Coal,REDONDO_5-6,South,87525,6425,1700,350,29.5,29.5,50,350,750,116,4,6709,-2
Big_Coal,REDONDO_7-8,South,87525,18225,5400,950,29.5,29.5,50,950,1250,314,4,6709,-2
Fossil_Light,DIABLO_CANYON_1,North,73725,33500,20000,1000,11.5,11.5,50,1000,5000,0,4,6709,-2
Fossil_Light,HELMS,North,73725,35850,25050,800,0.5,0.5,50,800,3750,0,4,6709,-2
Fossil_Light,HUMBOLDT,North,73725,2550,525,150,33,33,50,150,0,57,4,6709,-2
Fossil_Light,HUNTERS_POINT_1-2,North,73725,2075,50,150,34.5,34.5,50,150,250,58,4,6709,-2
Fossil_Light,HUNTERS_POINT_4,North,73725,-250,-250,250,53,53,50,0,250,0,4,6709,-2
Beachfront,COOLWATER,South,66150,12825,4050,650,29.5,29.5,50,650,500,221,4,6709,-2
Beachfront,ELLWOOD,South,66150,0,0,300,52.5,52.5,50,0,0,0,4,6709,-2
Beachfront,ETIWANDA_1-4,South,66150,15000,3525,850,30,30,50,850,2000,289,4,6709,-2
Beachfront,ETIWANDA_5,South,66150,650,-250,150,44,44,50,150,250,75,4,6709,-2
Beachfront,MANDALAY_1-2,South,66150,6500,2450,300,27.5,27.5,50,300,250,93,4,6709,-2
Beachfront,MANDALAY_3,South,66150,1775,-250,150,36.5,36.5,50,150,250,61,4,6709,-2
Beachfront,ORMOND_BEACH_1,South,66150,14700,5250,700,26.5,26.5,50,700,1750,217,4,6709,-2
Beachfront,ORMOND_BEACH_2,South,66150,14700,5250,700,26.5,26.5,50,700,1750,217,4,6709,-2
East_Bay,CONTRA_COSTA_4-5,North,49025,1175,-250,150,40.5,41.39,50,150,250,70,4,6709,-2
East_Bay,CONTRA_COSTA_6-7,North,49025,14250,4800,700,27.5,30.44,50,700,1500,224,4,6709,-2
East_Bay,PITTSBURGH_1-4,North,49025,13350,4575,650,28.5,28.5,50,650,625,214,4,6709,-2
East_Bay,PITTSBURGH_5-6,North,49025,15300,6525,650,25.5,25.5,50,650,625,188,4,6709,-2
East_Bay,PITTSBURGH_7,North,49025,4950,-1000,700,41.5,47.21,50,700,1000,336,4,6709,-2
East_Bay,POTRERO_HILL,North,49025,0,0,150,48.5,191.04,50,0,0,0,4,6709,-2
Big_Gas,EL_SEGUNDO_1-2,South,45254.85,7150,1750,400,31.5,47,50,400,250,140,4,6709,-2
Big_Gas,EL_SEGUNDO_3-4,South,45254.85,10395.72,4625,650,29,50,50,507,250,162,4,6709,-2
Big_Gas,ENCINA,South,45254.85,15059.13,6625,950,29,50,50,741,500,252,4,6709,-2
Big_Gas,KEARNY,South,45254.85,0,0,200,62.5,86,50,0,0,0,4,6709,-2
Big_Gas,LONG_BEACH,South,45254.85,-500,-500,550,36.5,99,50,0,500,0,4,6709,-2
Big_Gas,NORTH_ISLAND,South,45254.85,0,0,150,45.5,86,50,0,0,0,4,6709,-2
Big_Gas,SOUTH_BAY,South,45254.85,13150,3700,700,30.5,45,50,700,500,245,4,6709,-2
Bay_Views,MORRO_BAY_1-2,North,23580,7205,2682.5,335,27,27,50,335,500,104,4,6709,-2
Bay_Views,MORRO_BAY_3-4,North,23580,-1000,6315,665,25.5,174.57,50,0,1000,0,4,6709,-2
Bay_Views,MOSS_LANDING_6,North,23580,-2000,8125,750,23,170.19,50,0,2000,0,4,6709,-2
Bay_Views,MOSS_LANDING_7,North,23580,18250,8125,750,23,23,50,750,2000,188,4,6709,-2
Bay_Views,OAKLAND,North,23580,1125,0,150,42.5,42.5,50,150,0,75,4,6709,-2
Old_Timers,BIG_CREEK,South,33250,25750,23750,1000,0,0,29.5,1000,3750,0,1,4020,-2.54
Old_Timers,HIGHGROVE,South,33250,0,0,150,34.5,34.5,29.5,0,0,0,1,4020,-2.54
Old_Timers,MOHAVE_1,South,33250,3750,2250,750,19.5,19.5,29.5,750,3750,352,1,4020,-2.54
Old_Timers,MOHAVE_2,South,33250,3750,2250,750,19.5,19.5,29.5,750,3750,352,1,4020,-2.54
Old_Timers,SAN_BERNADINO,South,33250,0,0,100,37.5,403.72,29.5,0,0,0,1,4020,-2.54
Fossil_Light,DIABLO_CANYON_1,North,31950,13000,11000,1000,11.5,11.5,29.5,1000,5000,0,1,4020,-2.54
Fossil_Light,HELMS,North,31950,19450,17850,800,0.5,0.5,29.5,800,3750,0,1,4020,-2.54
Fossil_Light,HUMBOLDT,North,31950,0,0,150,33,33,29.5,0,0,0,1,4020,-2.54
Fossil_Light,HUNTERS_POINT_1-2,North,31950,-250,-250,150,34.5,34.5,29.5,0,250,0,1,4020,-2.54
Fossil_Light,HUNTERS_POINT_4,North,31950,-250,-250,250,53,53,29.5,0,250,0,1,4020,-2.54
Big_Coal,ALAMITOS_7,South,15250,0,0,250,51.5,51.5,29.5,0,0,0,1,4020,-2.54
Big_Coal,FOUR_CORNERS,South,15250,17950,14150,1900,19,19,29.5,1900,2000,1045,1,4020,-2.54
Big_Coal,HUNTINGTON_BEACH_1-2,South,15250,-200,-500,300,28.5,28.5,29.5,300,500,96,1,4020,-2.54
Big_Coal,HUNTINGTON_BEACH_5,South,15250,-500,-500,150,46.5,46.5,29.5,0,500,0,1,4020,-2.54
Big_Coal,REDONDO_5-6,South,15250,-750,-750,350,29.5,29.5,29.5,80,750,26,1,4020,-2.54
Big_Coal,REDONDO_7-8,South,15250,-1250,-1250,950,29.5,29.5,29.5,217,1250,72,1,4020,-2.54
Bay_Views,MORRO_BAY_1-2,North,7747.5,337.5,-332.5,335,27,27,29.5,335,500,104,1,4020,-2.54
Bay_Views,MORRO_BAY_3-4,North,7747.5,1660,330,665,25.5,25.5,29.5,665,1000,193,1,4020,-2.54
Bay_Views,MOSS_LANDING_6,North,7747.5,2875,1375,750,23,23,29.5,750,2000,188,1,4020,-2.54
Bay_Views,MOSS_LANDING_7,North,7747.5,2875,1375,750,23,23,29.5,750,2000,188,1,4020,-2.54
Bay_Views,OAKLAND,North,7747.5,0,0,150,42.5,42.5,29.5,0,0,0,1,4020,-2.54
Big_Gas,EL_SEGUNDO_1-2,South,-1200,-250,-250,400,31.5,31.5,29.5,0,250,0,1,4020,-2.54
Big_Gas,EL_SEGUNDO_3-4,South,-1200,75,-250,650,29,29,29.5,650,250,208,1,4020,-2.54
Big_Gas,ENCINA,South,-1200,-25,-500,950,29,29,29.5,950,500,323,1,4020,-2.54
Big_Gas,KEARNY,South,-1200,0,0,200,62.5,62.5,29.5,0,0,0,1,4020,-2.54
Big_Gas,LONG_BEACH,South,-1200,-500,-500,550,36.5,36.5,29.5,0,500,0,1,4020,-2.54
Big_Gas,NORTH_ISLAND,South,-1200,0,0,150,45.5,45.5,29.5,0,0,0,1,4020,-2.54
Big_Gas,SOUTH_BAY,South,-1200,-500,-500,700,30.5,30.5,29.5,0,500,0,1,4020,-2.54
East_Bay,CONTRA_COSTA_4-5,North,-4000,-250,-250,150,40.5,55,29.5,0,250,0,1,4020,-2.54
East_Bay,CONTRA_COSTA_6-7,North,-4000,-1500,-1500,700,27.5,41,29.5,0,1500,0,1,4020,-2.54
East_Bay,PITTSBURGH_1-4,North,-4000,-625,-625,650,28.5,40,29.5,0,625,0,1,4020,-2.54
East_Bay,PITTSBURGH_5-6,North,-4000,-625,675,650,25.5,40,29.5,0,625,0,1,4020,-2.54
East_Bay,PITTSBURGH_7,North,-4000,-1000,-1000,700,41.5,41.5,29.5,0,1000,0,1,4020,-2.54
East_Bay,POTRERO_HILL,North,-4000,0,0,150,48.5,50,29.5,0,0,0,1,4020,-2.54
Beachfront,COOLWATER,South,-6750,-500,-500,650,29.5,500,29.5,0,500,0,1,4020,-2.54
Beachfront,ELLWOOD,South,-6750,0,0,300,52.5,500,29.5,0,0,0,1,4020,-2.54
Beachfront,ETIWANDA_1-4,South,-6750,-2000,-2000,850,30,500,29.5,0,2000,0,1,4020,-2.54
Beachfront,ETIWANDA_5,South,-6750,-250,-250,150,44,500,29.5,0,250,0,1,4020,-2.54
Beachfront,MANDALAY_1-2,South,-6750,-250,-250,300,27.5,500,29.5,0,250,0,1,4020,-2.54
Beachfront,MANDALAY_3,South,-6750,-250,-250,150,36.5,500,29.5,0,250,0,1,4020,-2.54
Beachfront,ORMOND_BEACH_1,South,-6750,-1750,-1050,700,26.5,500,29.5,0,1750,0,1,4020,-2.54
Beachfront,ORMOND_BEACH_2,South,-6750,-1750,-1050,700,26.5,500,29.5,0,1750,0,1,4020,-2.54
Old_Timers,BIG_CREEK,South,45750,30750,25750,1000,0,0,34.5,1000,3750,0,2,4020,-2.41
Old_Timers,HIGHGROVE,South,45750,0,0,150,34.5,34.5,34.5,145,0,58,2,4020,-2.41
Old_Timers,MOHAVE_1,South,45750,7500,3750,750,19.5,19.5,34.5,750,3750,352,2,4020,-2.41
Old_Timers,MOHAVE_2,South,45750,7500,3750,750,19.5,19.5,34.5,750,3750,352,2,4020,-2.41
Old_Timers,SAN_BERNADINO,South,45750,0,0,100,37.5,37.5,34.5,0,0,0,2,4020,-2.41
Fossil_Light,DIABLO_CANYON_1,North,41175,18000,13000,1000,11.5,11.5,34.5,1000,5000,0,2,4020,-2.41
Fossil_Light,HELMS,North,41175,23450,19450,800,0.5,0.5,34.5,800,3750,0,2,4020,-2.41
Fossil_Light,HUMBOLDT,North,41175,225,0,150,33,33,34.5,150,0,57,2,4020,-2.41
Fossil_Light,HUNTERS_POINT_1-2,North,41175,-250,-250,150,34.5,34.5,34.5,145,250,57,2,4020,-2.41
Fossil_Light,HUNTERS_POINT_4,North,41175,-250,-250,250,53,53,34.5,0,250,0,2,4020,-2.41
Big_Coal,ALAMITOS_7,South,32750,0,0,250,51.5,51.5,34.5,0,0,0,2,4020,-2.41
Big_Coal,FOUR_CORNERS,South,32750,27450,17950,1900,19,19,34.5,1900,2000,1045,2,4020,-2.41
Big_Coal,HUNTINGTON_BEACH_1-2,South,32750,1300,-200,300,28.5,28.5,34.5,300,500,96,2,4020,-2.41
Big_Coal,HUNTINGTON_BEACH_5,South,32750,-500,-500,150,46.5,46.5,34.5,0,500,0,2,4020,-2.41
Big_Coal,REDONDO_5-6,South,32750,1000,-750,350,29.5,29.5,34.5,350,750,116,2,4020,-2.41
Big_Coal,REDONDO_7-8,South,32750,3500,-1250,950,29.5,29.5,34.5,950,1250,314,2,4020,-2.41
Bay_Views,MORRO_BAY_1-2,North,20247.5,2012.5,337.5,335,27,27,34.5,335,500,104,2,4020,-2.41
Bay_Views,MORRO_BAY_3-4,North,20247.5,4985,1660,665,25.5,25.5,34.5,665,1000,193,2,4020,-2.41
Bay_Views,MOSS_LANDING_6,North,20247.5,6625,2875,750,23,23,34.5,750,2000,188,2,4020,-2.41
Bay_Views,MOSS_LANDING_7,North,20247.5,6625,2875,750,23,23,34.5,750,2000,188,2,4020,-2.41
Bay_Views,OAKLAND,North,20247.5,0,0,150,42.5,42.5,34.5,0,0,0,2,4020,-2.41
Big_Gas,EL_SEGUNDO_1-2,South,10800,950,-250,400,31.5,31.5,34.5,400,250,140,2,4020,-2.41
Big_Gas,EL_SEGUNDO_3-4,South,10800,3325,75,650,29,29,34.5,650,250,208,2,4020,-2.41
Big_Gas,ENCINA,South,10800,4725,-25,950,29,29,34.5,950,500,323,2,4020,-2.41
Big_Gas,KEARNY,South,10800,0,0,200,62.5,62.5,34.5,0,0,0,2,4020,-2.41
Big_Gas,LONG_BEACH,South,10800,-500,-500,550,36.5,36.5,34.5,0,500,0,2,4020,-2.41
Big_Gas,NORTH_ISLAND,South,10800,0,0,150,45.5,138.78,34.5,0,0,0,2,4020,-2.41
Big_Gas,SOUTH_BAY,South,10800,2300,-500,700,30.5,30.5,34.5,700,500,245,2,4020,-2.41
Beachfront,COOLWATER,South,325,2750,-500,650,29.5,29.5,34.5,650,500,221,2,4020,-2.41
Beachfront,ELLWOOD,South,325,0,0,300,52.5,52.5,34.5,0,0,0,2,4020,-2.41
Beachfront,ETIWANDA_1-4,South,325,1825,-2000,850,30,30,34.5,850,2000,289,2,4020,-2.41
Beachfront,ETIWANDA_5,South,325,-250,-250,150,44,444.87,34.5,0,250,0,2,4020,-2.41
Beachfront,MANDALAY_1-2,South,325,-250,350,300,27.5,115.17,34.5,0,250,0,2,4020,-2.41
Beachfront,MANDALAY_3,South,325,-250,-250,150,36.5,423.82,34.5,0,250,0,2,4020,-2.41
Beachfront,ORMOND_BEACH_1,South,325,-1750,350,700,26.5,99.42,34.5,0,1750,0,2,4020,-2.41
Beachfront,ORMOND_BEACH_2,South,325,-1750,350,700,26.5,89.07,34.5,0,1750,0,2,4020,-2.41
East_Bay,CONTRA_COSTA_4-5,North,-4000,-250,-250,150,40.5,60,34.5,0,250,0,2,4020,-2.41
East_Bay,CONTRA_COSTA_6-7,North,-4000,-1500,-100,700,27.5,75,34.5,0,1500,0,2,4020,-2.41
East_Bay,PITTSBURGH_1-4,North,-4000,-625,25,650,28.5,80,34.5,0,625,0,2,4020,-2.41
East_Bay,PITTSBURGH_5-6,North,-4000,-625,1975,650,25.5,75,34.5,0,625,0,2,4020,-2.41
East_Bay,PITTSBURGH_7,North,-4000,-1000,-1000,700,41.5,56,34.5,0,1000,0,2,4020,-2.41
East_Bay,POTRERO_HILL,North,-4000,0,0,150,48.5,77,34.5,0,0,0,2,4020,-2.41
Big_Coal,ALAMITOS_7,South,867150,49625,0,250,51.5,51.5,250,250,0,148,3,8786,-2.54
Big_Coal,FOUR_CORNERS,South,867150,436900,59750,1900,19,19,250,1900,2000,1045,3,8786,-2.54
Big_Coal,HUNTINGTON_BEACH_1-2,South,867150,65950,6400,300,28.5,28.5,250,300,500,96,3,8786,-2.54
Big_Coal,HUNTINGTON_BEACH_5,South,867150,30025,250,150,46.5,46.5,250,150,500,80,3,8786,-2.54
Big_Coal,REDONDO_5-6,South,867150,76425,6950,350,29.5,29.5,250,350,750,116,3,8786,-2.54
Big_Coal,REDONDO_7-8,South,867150,208225,19650,950,29.5,29.5,250,950,1250,314,3,8786,-2.54
Beachfront,COOLWATER,South,825400,142825,13800,650,29.5,29.5,250,650,500,221,3,8786,-2.54
Beachfront,ELLWOOD,South,825400,59250,0,300,52.5,52.5,250,300,0,183,3,8786,-2.54
Beachfront,ETIWANDA_1-4,South,825400,185000,16275,850,30,30,250,850,2000,289,3,8786,-2.54
Beachfront,ETIWANDA_5,South,825400,30650,875,150,44,44,250,150,250,75,3,8786,-2.54
Beachfront,MANDALAY_1-2,South,825400,66500,6950,300,27.5,27.5,250,300,250,93,3,8786,-2.54
Beachfront,MANDALAY_3,South,825400,31775,2000,150,36.5,36.5,250,150,250,61,3,8786,-2.54
Beachfront,ORMOND_BEACH_1,South,825400,154700,15750,700,26.5,26.5,250,700,1750,217,3,8786,-2.54
Beachfront,ORMOND_BEACH_2,South,825400,154700,15750,700,26.5,26.5,250,700,1750,217,3,8786,-2.54
Big_Gas,EL_SEGUNDO_1-2,South,778250,87150,7750,400,31.5,31.5,250,400,250,140,3,8786,-2.54
Big_Gas,EL_SEGUNDO_3-4,South,778250,143400,14375,650,29,29,250,650,250,208,3,8786,-2.54
Big_Gas,ENCINA,South,778250,209450,20875,950,29,29,250,950,500,323,3,8786,-2.54
Big_Gas,KEARNY,South,778250,37500,0,200,62.5,62.5,250,200,0,146,3,8786,-2.54
Big_Gas,LONG_BEACH,South,778250,116925,7750,550,36.5,36.5,250,550,500,231,3,8786,-2.54
Big_Gas,NORTH_ISLAND,South,778250,30675,900,150,45.5,45.5,250,150,0,80,3,8786,-2.54
Big_Gas,SOUTH_BAY,South,778250,153150,14200,700,30.5,30.5,250,700,500,245,3,8786,-2.54
Old_Timers,BIG_CREEK,South,638075,246250,47750,1000,0,0,250,1000,3750,0,3,8786,-2.54
Old_Timers,HIGHGROVE,South,638075,32325,2550,150,34.5,34.5,250,150,0,60,3,8786,-2.54
Old_Timers,MOHAVE_1,South,638075,169125,20250,750,19.5,19.5,250,750,3750,352,3,8786,-2.54
Old_Timers,MOHAVE_2,South,638075,169125,20250,750,19.5,23.31,250,750,3750,352,3,8786,-2.54
Old_Timers,SAN_BERNADINO,South,638075,21250,1400,100,37.5,88.09,250,100,0,44,3,8786,-2.54
Bay_Views,MORRO_BAY_1-2,North,590122.5,74205,7707.5,335,27,27,250,335,500,104,3,8786,-2.54
Bay_Views,MORRO_BAY_3-4,North,590122.5,148292.5,16290,665,25.5,25.5,250,665,1000,193,3,8786,-2.54
Bay_Views,MOSS_LANDING_6,North,590122.5,168250,19375,750,23,23,250,750,2000,188,3,8786,-2.54
Bay_Views,MOSS_LANDING_7,North,590122.5,168250,19375,750,23,23,250,750,2000,188,3,8786,-2.54
Bay_Views,OAKLAND,North,590122.5,31125,1350,150,42.5,42.5,250,150,0,75,3,8786,-2.54
Fossil_Light,DIABLO_CANYON_1,North,542975,233500,35000,1000,11.5,11.5,250,1000,5000,0,3,8786,-2.54
Fossil_Light,HELMS,North,542975,195850,37050,800,0.5,0.5,250,800,3750,0,3,8786,-2.54
Fossil_Light,HUMBOLDT,North,542975,32550,2775,150,33,33,250,150,0,57,3,8786,-2.54
Fossil_Light,HUNTERS_POINT_1-2,North,542975,32075,2300,150,34.5,34.5,250,150,250,58,3,8786,-2.54
Fossil_Light,HUNTERS_POINT_4,North,542975,49000,-250,250,53,53,250,250,250,152,3,8786,-2.54
East_Bay,CONTRA_COSTA_4-5,North,215868.09,-250,1400,150,40.5,275,250,0,250,0,3,8786,-2.54
East_Bay,CONTRA_COSTA_6-7,North,215868.09,-1500,15300,700,27.5,310,250,0,1500,0,3,8786,-2.54
East_Bay,PITTSBURGH_1-4,North,215868.09,43068.09,14325,650,28.5,250,250,197,625,65,3,8786,-2.54
East_Bay,PITTSBURGH_5-6,North,215868.09,-625,16275,650,25.5,300,250,0,625,0,3,8786,-2.54
East_Bay,PITTSBURGH_7,North,215868.09,144950,6000,700,41.5,60,250,700,1000,336,3,8786,-2.54
East_Bay,POTRERO_HILL,North,215868.09,30225,450,150,48.5,180,250,150,0,85,3,8786,-2.54
